Applicant_ID,Age,Gender,Qualification_Level,Marks_Percentage,Experience_Years,Driving,Sales,Typing,Computer,Govt_Exam_Score,English_Proficiency,Computer_Proficiency,Physical_Fitness,Predicted_Job
A25434,28,Female,Diploma,70,8,0,0,0,1,0,1,5,4,Sales Executive
A25435,35,Other,Graduate,55,6,1,1,0,1,52,3,3,3,Security Guard
A25436,39,Female,Diploma,89,14,0,0,0,0,55,4,4,1,Junior Engineer
A25437,36,Other,12th,75,15,1,0,0,0,0,5,3,5,Sales Executive
A25438,41,Male,Graduate,45,4,0,0,0,1,82,5,5,4,Customer Support
A25439,45,Other,Diploma,66,13,1,1,1,0,0,5,4,3,Junior Engineer
A25440,43,Other,10th,54,9,0,1,0,1,0,5,4,2,Security Guard
A25441,34,Female,Postgrad,79,9,0,0,1,1,77,4,5,5,Sales Executive
A25442,41,Male,Diploma,59,4,1,0,0,0,0,4,3,1,Customer Support
A25443,37,Other,Postgrad,83,4,0,1,0,1,95,3,1,3,Security Guard
A25444,34,Male,Graduate,67,7,1,0,0,0,86,4,3,4,Security Guard
A25445,20,Male,Diploma,42,5,1,1,1,1,0,3,2,3,Delivery Boy
A25446,22,Other,10th,74,6,1,1,0,1,59,5,2,3,Lab Assistant
A25447,20,Other,12th,68,7,1,1,1,0,59,3,5,1,Delivery Boy
A25448,26,Other,10th,74,3,1,1,1,0,0,5,2,5,Lab Assistant
A25449,30,Male,12th,49,5,1,1,0,0,68,1,4,4,Lab Assistant
A25450,39,Female,Diploma,55,3,0,0,0,1,0,3,4,2,Junior Engineer
A25451,21,Male,10th,69,8,0,1,0,1,0,3,3,4,Lab Assistant
A25452,33,Female,12th,47,7,0,0,1,0,55,5,3,1,Lab Assistant
A25453,41,Female,Diploma,86,9,1,1,0,0,89,4,2,3,Lab Assistant
A25454,25,Female,10th,53,4,1,0,1,1,0,5,4,5,Lab Assistant
A25455,42,Male,10th,64,14,0,1,1,1,0,2,1,3,Sales Executive
A25456,18,Female,10th,90,13,0,1,0,1,0,1,2,5,Sales Executive
A25457,30,Female,Diploma,72,10,0,0,1,1,82,2,3,5,Junior Engineer
A25458,40,Female,12th,89,8,0,0,0,0,74,4,2,2,Security Guard
A25459,39,Male,12th,90,9,0,1,1,0,70,3,1,3,Lab Assistant
A25460,38,Female,Postgrad,77,14,0,1,1,0,0,5,4,2,School Teacher
A25461,33,Other,Postgrad,93,2,0,0,0,1,0,3,5,5,School Teacher
A25462,18,Other,Postgrad,77,13,1,0,0,0,0,3,1,3,Delivery Boy
A25463,29,Other,12th,77,6,1,0,0,1,0,2,5,5,Lab Assistant
A25464,29,Female,Graduate,94,13,0,0,0,0,0,2,3,4,School Teacher
A25465,25,Male,10th,83,5,1,0,1,1,58,5,2,4,Delivery Boy
A25466,18,Female,12th,59,1,1,1,0,0,0,4,5,1,Delivery Boy
A25467,35,Male,Graduate,87,11,0,1,0,1,0,3,3,5,Sales Executive
A25468,29,Male,12th,87,3,1,0,0,0,62,5,4,3,Delivery Boy
A25469,28,Other,12th,59,8,1,0,0,1,0,5,4,5,Lab Assistant
A25470,30,Other,12th,73,3,1,1,1,1,0,4,5,5,Clerk
A25471,43,Other,Graduate,91,6,0,1,1,0,0,3,2,2,School Teacher
A25472,26,Other,10th,81,12,1,1,0,0,0,2,3,2,Lab Assistant
A25473,40,Male,Postgrad,56,12,1,1,0,1,59,2,1,4,Lab Assistant
A25474,28,Female,Diploma,50,5,0,0,1,0,74,4,5,1,Lab Assistant
A25475,20,Other,10th,94,0,1,1,0,0,54,3,2,2,Apprentice
A25476,23,Female,Postgrad,47,4,1,0,0,1,0,1,2,5,Delivery Boy
A25477,37,Male,10th,47,2,0,0,0,1,0,5,2,4,Security Guard
A25478,20,Female,12th,77,9,1,0,0,1,0,5,4,1,Lab Assistant
A25479,23,Male,Graduate,48,3,1,1,1,1,0,2,5,2,Junior Engineer
A25480,44,Other,Diploma,52,3,1,0,1,1,0,5,2,5,Junior Engineer
A25481,32,Other,12th,53,12,0,1,0,1,0,4,1,3,Security Guard
A25482,27,Male,Diploma,56,14,0,0,0,0,0,1,4,5,Security Guard
A25483,23,Male,Postgrad,88,6,1,0,0,1,62,3,2,2,Delivery Boy
A25484,22,Male,Graduate,58,13,0,1,1,0,63,2,3,3,Lab Assistant
A25485,45,Other,Graduate,40,13,1,0,1,0,0,3,5,4,Sales Executive
A25486,19,Male,12th,73,9,1,1,0,0,51,2,1,2,Delivery Boy
A25487,44,Male,10th,95,9,0,1,0,0,67,1,2,5,Lab Assistant
A25488,42,Female,Diploma,55,5,1,1,1,1,50,4,1,4,Junior Engineer
A25489,44,Other,Postgrad,77,12,1,1,0,1,0,3,2,3,School Teacher
A25490,19,Female,Diploma,82,2,0,1,0,1,86,2,4,1,Security Guard
A25491,23,Male,Postgrad,80,11,0,1,0,0,81,4,4,2,School Teacher
A25492,21,Other,Diploma,87,8,1,1,0,1,89,4,4,4,Junior Engineer
A25493,42,Male,Postgrad,91,13,1,0,1,0,92,1,1,5,School Teacher
A25494,42,Other,Diploma,92,5,0,0,0,1,64,1,5,5,Lab Assistant
A25495,20,Male,Graduate,93,10,0,1,1,0,0,4,2,5,School Teacher
A25496,29,Other,Postgrad,81,7,0,1,0,1,0,2,1,4,Sales Executive
A25497,34,Male,10th,57,4,1,0,1,0,0,1,3,4,Lab Assistant
A25498,40,Female,Postgrad,79,15,1,1,1,0,58,4,1,5,School Teacher
A25499,30,Other,10th,63,11,0,1,1,1,0,4,4,1,Sales Executive
A25500,45,Other,Postgrad,87,1,1,1,1,0,77,1,2,5,Security Guard
A25501,41,Female,Diploma,59,13,1,1,0,1,85,1,4,4,Junior Engineer
A25502,45,Other,Graduate,40,6,1,1,0,1,95,4,1,5,Security Guard
A25503,38,Male,12th,64,7,1,1,1,0,0,2,2,5,Sales Executive
A25504,35,Female,12th,82,7,1,1,0,1,0,4,4,5,Lab Assistant
A25505,28,Other,Diploma,47,15,1,0,1,1,0,2,2,3,Delivery Boy
A25506,27,Female,Diploma,90,9,1,1,0,1,79,1,4,2,Delivery Boy
A25507,40,Female,Graduate,46,14,0,1,0,1,0,1,3,2,Lab Assistant
A25508,43,Female,12th,67,7,1,1,1,1,0,2,3,3,Data Entry Operator
A25509,19,Other,Diploma,90,4,1,0,1,1,0,2,2,2,Delivery Boy
A25510,34,Female,12th,51,14,1,1,0,0,94,4,5,3,Lab Assistant
A25511,21,Other,Graduate,45,11,1,1,1,1,0,2,4,4,Junior Engineer
A25512,33,Other,10th,46,10,1,0,1,0,71,2,4,5,Security Guard
A25513,37,Male,Postgrad,42,12,0,1,1,0,0,2,1,5,Lab Assistant
A25514,40,Female,12th,56,12,0,1,1,1,0,2,5,2,Data Entry Operator
A25515,18,Male,Diploma,60,1,0,1,0,0,71,5,1,3,Security Guard
A25516,44,Female,Graduate,41,1,1,0,0,1,0,2,5,3,Security Guard
A25517,39,Other,Graduate,53,0,1,1,0,1,0,4,1,2,Security Guard
A25518,32,Male,10th,48,7,1,0,1,1,0,1,5,5,Data Entry Operator
A25519,32,Other,Postgrad,78,6,0,1,0,0,0,4,3,4,Sales Executive
A25520,21,Other,10th,56,14,1,0,1,1,0,5,1,5,Lab Assistant
A25521,19,Male,Graduate,52,13,0,1,1,1,67,3,4,1,Sales Executive
A25522,31,Female,10th,64,11,1,0,1,0,94,1,5,2,Lab Assistant
A25523,30,Male,Graduate,56,15,0,0,1,1,0,2,2,1,Sales Executive
A25524,28,Male,10th,74,0,1,0,1,1,0,3,4,5,Delivery Boy
A25525,41,Female,Postgrad,64,4,1,0,1,1,52,1,2,5,Data Entry Operator
A25526,44,Male,10th,40,14,0,0,1,1,94,4,5,5,Data Entry Operator
A25527,31,Female,Diploma,42,3,0,1,1,1,52,3,4,4,Lab Assistant
A25528,19,Other,Diploma,48,6,1,0,1,1,64,2,2,5,Junior Engineer
A25529,32,Male,Postgrad,78,7,1,1,0,0,78,2,2,5,Sales Executive
A25530,33,Other,12th,94,12,1,0,1,1,52,4,2,5,Data Entry Operator
A25531,24,Other,10th,92,8,1,0,1,0,0,4,2,1,Delivery Boy
A25532,37,Other,Diploma,88,2,1,0,1,1,52,5,3,2,Lab Assistant
A25533,23,Female,10th,42,11,1,1,0,1,93,4,4,1,Lab Assistant
A25534,23,Female,Graduate,47,3,1,0,1,1,0,3,5,5,Delivery Boy
A25535,33,Female,10th,50,4,1,1,1,0,0,3,4,5,Lab Assistant
A25536,28,Other,Postgrad,75,0,1,1,1,1,0,5,1,4,School Teacher
A25537,27,Female,12th,52,12,0,0,0,1,79,2,4,5,Security Guard
A25538,45,Female,Postgrad,79,3,1,1,0,1,0,2,3,4,Customer Support
A25539,28,Female,12th,41,14,0,0,1,1,0,5,2,4,Clerk
A25540,28,Other,Graduate,58,7,0,1,1,0,76,4,4,1,Security Guard
A25541,35,Other,Diploma,95,12,1,0,1,1,81,5,3,3,Data Entry Operator
A25542,24,Other,12th,67,7,0,0,1,0,90,5,5,1,Lab Assistant
A25543,29,Male,Graduate,45,11,1,1,0,1,79,3,1,4,Delivery Boy
A25544,40,Other,Diploma,91,9,1,1,0,1,53,3,1,3,Lab Assistant
A25545,42,Other,Diploma,53,8,1,1,0,0,54,1,2,2,Security Guard
A25546,19,Female,Diploma,61,7,1,1,0,1,65,2,4,4,Delivery Boy
A25547,29,Female,10th,40,7,0,0,1,1,63,2,5,1,Data Entry Operator
A25548,44,Male,12th,47,14,1,0,1,0,0,4,3,3,Lab Assistant
A25549,27,Male,10th,46,8,1,1,1,0,0,1,1,3,Lab Assistant
A25550,39,Other,10th,65,10,0,1,0,0,70,2,4,5,Sales Executive
A25551,41,Female,Diploma,70,11,0,0,0,1,95,2,1,4,Junior Engineer
A25552,45,Other,Diploma,94,1,1,1,0,1,0,2,2,3,Security Guard
A25553,31,Male,12th,72,1,0,1,1,1,0,5,2,3,Clerk
A25554,28,Male,12th,85,5,1,0,0,0,58,2,2,4,Lab Assistant
A25555,32,Male,12th,80,2,1,0,0,1,0,5,2,2,Security Guard
A25556,38,Female,Graduate,63,0,0,0,0,1,93,3,3,5,Security Guard
A25557,20,Other,Postgrad,66,10,0,0,0,0,0,1,3,5,School Teacher
A25558,31,Male,Graduate,69,10,1,0,1,1,0,1,4,1,Sales Executive
A25559,27,Male,Diploma,93,15,1,0,1,1,0,5,3,3,Junior Engineer
A25560,18,Female,Postgrad,65,3,0,0,0,0,0,4,1,5,Customer Support
A25561,24,Male,10th,93,5,1,0,0,1,55,1,2,2,Lab Assistant
A25562,40,Other,Postgrad,76,14,1,0,0,0,0,5,2,5,Sales Executive
A25563,30,Male,12th,57,3,0,0,1,1,0,2,5,1,Clerk
A25564,20,Other,Diploma,58,9,0,0,0,1,52,5,3,5,Sales Executive
A25565,22,Female,12th,81,13,1,1,1,1,0,3,2,2,Delivery Boy
A25566,35,Male,Graduate,69,1,0,1,0,0,0,4,2,5,Security Guard
A25567,31,Female,10th,61,5,0,1,1,0,0,5,2,2,Security Guard
A25568,23,Other,12th,48,10,1,0,0,0,0,4,4,5,Lab Assistant
A25569,26,Male,12th,92,12,0,0,1,1,90,2,5,3,Data Entry Operator
A25570,28,Other,12th,87,13,0,0,1,0,0,5,1,4,Sales Executive
A25571,29,Female,Diploma,63,13,0,0,0,1,0,3,3,5,Junior Engineer
A25572,32,Female,12th,40,2,1,1,1,0,0,3,4,4,Lab Assistant
A25573,29,Male,10th,41,8,1,1,1,0,0,2,5,5,Delivery Boy
A25574,43,Male,Diploma,46,6,0,1,0,0,0,1,3,4,Lab Assistant
A25575,45,Male,Diploma,94,0,0,1,1,0,0,2,2,4,Security Guard
A25576,20,Male,Diploma,60,9,0,1,0,0,64,5,4,1,Junior Engineer
A25577,26,Male,Diploma,65,4,1,0,0,0,0,5,4,3,Junior Engineer
A25578,45,Male,Postgrad,68,11,0,0,1,1,72,3,5,4,Sales Executive
A25579,24,Male,Diploma,85,11,1,1,0,1,0,3,2,1,Junior Engineer
A25580,25,Male,Graduate,48,13,1,0,1,0,78,5,4,1,Delivery Boy
A25581,38,Male,Postgrad,70,15,0,0,0,0,0,2,2,1,School Teacher
A25582,42,Male,Diploma,67,10,1,0,1,1,0,4,2,3,Junior Engineer
A25583,36,Male,10th,92,5,1,0,0,1,87,4,3,5,Security Guard
A25584,19,Female,Diploma,92,10,0,0,1,1,0,1,4,3,Lab Assistant
A25585,33,Female,12th,40,11,0,0,0,0,0,2,1,4,Lab Assistant
A25586,40,Female,Graduate,61,2,1,1,0,1,76,1,5,4,Customer Support
A25587,27,Male,Postgrad,44,5,1,0,0,1,0,1,3,3,Lab Assistant
A25588,27,Other,Graduate,81,15,0,0,0,0,0,5,1,1,Sales Executive
A25589,32,Female,Postgrad,47,9,0,1,1,1,92,2,1,3,Lab Assistant
A25590,41,Female,10th,42,11,1,0,0,1,0,1,3,4,Sales Executive
A25591,28,Female,Graduate,92,8,1,0,0,1,74,2,5,2,School Teacher
A25592,25,Other,Postgrad,80,10,0,1,0,0,79,2,3,4,School Teacher
A25593,31,Male,12th,54,0,0,0,1,1,87,2,1,5,Clerk
A25594,40,Male,12th,60,11,1,0,1,0,81,4,3,4,Lab Assistant
A25595,26,Male,10th,51,10,1,1,1,0,83,2,1,2,Delivery Boy
A25596,30,Female,10th,53,4,1,0,0,0,89,2,4,2,Customer Support
A25597,34,Other,Postgrad,64,4,0,0,1,0,0,5,3,3,Security Guard
A25598,34,Male,Postgrad,66,4,1,0,1,0,88,2,2,5,School Teacher
A25599,41,Other,10th,92,11,0,1,1,1,86,4,4,4,Sales Executive
A25600,40,Other,Graduate,76,3,0,1,0,1,0,4,2,1,Security Guard
A25601,19,Male,Diploma,42,5,1,1,0,1,0,1,3,3,Junior Engineer
A25602,36,Other,12th,86,13,1,0,0,0,0,4,1,2,Lab Assistant
A25603,25,Male,Postgrad,62,3,0,1,0,1,53,3,2,5,Customer Support
A25604,40,Male,Graduate,89,12,0,0,0,1,86,4,2,4,School Teacher
A25605,31,Female,Postgrad,53,5,0,1,1,0,83,5,2,5,Sales Executive
A25606,27,Female,10th,63,1,0,0,1,1,0,2,3,3,Data Entry Operator
A25607,28,Female,10th,89,5,1,1,1,1,0,4,3,3,Lab Assistant
A25608,39,Other,12th,69,5,0,0,1,1,0,2,2,5,Data Entry Operator
A25609,34,Other,10th,44,0,0,1,1,0,76,5,1,5,Security Guard
A25610,30,Other,10th,58,0,0,0,1,1,82,4,1,3,Apprentice
A25611,34,Other,Diploma,79,8,1,1,0,1,0,1,5,5,Sales Executive
A25612,39,Other,Graduate,68,11,0,0,1,1,0,1,5,4,Data Entry Operator
A25613,41,Male,Graduate,47,7,1,0,1,0,68,3,1,4,Junior Engineer
A25614,20,Other,Postgrad,70,9,1,0,1,1,91,3,1,2,School Teacher
A25615,33,Male,12th,60,9,1,1,0,1,0,4,3,5,Lab Assistant
A25616,28,Male,Diploma,53,11,0,0,1,1,0,5,3,2,Junior Engineer
A25617,40,Male,Graduate,68,8,1,0,1,1,60,5,3,2,Data Entry Operator
A25618,43,Other,Diploma,59,0,0,1,0,1,76,1,5,2,Security Guard
A25619,27,Female,10th,54,13,0,1,0,0,0,4,2,3,Sales Executive
A25620,30,Male,Diploma,94,0,0,1,0,0,0,1,5,1,Junior Engineer
A25621,34,Male,10th,73,13,1,0,1,1,55,4,4,5,Sales Executive
A25622,35,Female,Diploma,87,10,0,0,0,0,76,5,1,1,Lab Assistant
A25623,38,Female,Graduate,70,4,1,1,1,1,0,1,1,4,School Teacher
A25624,18,Male,Diploma,85,5,0,1,0,1,0,2,4,5,Lab Assistant
A25625,43,Male,Diploma,72,4,0,1,1,1,0,5,1,5,Data Entry Operator
A25626,30,Male,Diploma,64,14,1,0,0,0,0,2,2,5,Sales Executive
A25627,18,Other,Diploma,82,13,1,0,0,0,78,3,2,1,Junior Engineer
A25628,29,Other,12th,48,2,1,1,1,1,71,5,3,4,Delivery Boy
A25629,27,Male,Graduate,91,11,0,0,0,1,61,5,5,1,Sales Executive
A25630,40,Male,10th,89,13,0,1,0,0,52,1,3,3,Lab Assistant
A25631,37,Other,10th,67,8,1,0,0,0,92,1,2,3,Sales Executive
A25632,18,Female,Graduate,45,8,1,0,0,0,0,4,4,2,Junior Engineer
A25633,42,Other,12th,50,13,1,1,1,1,0,4,1,4,Clerk
A25634,34,Other,Graduate,90,9,0,0,0,1,85,1,4,5,Security Guard
A25635,29,Female,10th,81,15,1,1,0,1,0,2,5,2,Lab Assistant
A25636,21,Other,10th,71,14,0,1,0,0,64,5,1,2,Lab Assistant
A25637,20,Male,Diploma,76,11,1,1,0,1,66,2,2,3,Delivery Boy
A25638,30,Male,10th,91,2,0,0,1,1,0,2,2,5,Data Entry Operator
A25639,32,Other,10th,92,13,0,0,1,1,0,5,1,1,Sales Executive
A25640,27,Female,10th,92,5,0,1,0,1,0,4,4,1,Security Guard
A25641,23,Other,12th,42,1,0,1,0,1,66,1,2,1,Security Guard
A25642,26,Male,Postgrad,80,15,1,1,0,0,91,3,5,1,Delivery Boy
A25643,40,Other,10th,84,15,1,0,1,1,75,3,2,4,Sales Executive
A25644,41,Male,12th,70,8,1,0,1,0,0,3,4,5,Security Guard
A25645,33,Male,Graduate,94,6,1,1,0,1,82,4,4,1,School Teacher
A25646,41,Other,12th,78,15,0,1,0,1,64,1,1,1,Sales Executive
A25647,25,Other,12th,57,2,1,1,0,1,73,4,4,1,Delivery Boy
A25648,29,Female,10th,65,8,1,0,1,0,93,5,2,5,Delivery Boy
A25649,33,Female,10th,63,11,0,1,1,1,68,2,3,4,Lab Assistant
A25650,45,Male,Diploma,40,3,0,1,0,1,0,3,5,1,Customer Support
A25651,45,Male,Postgrad,68,6,0,1,1,0,0,5,5,2,Security Guard
A25652,45,Other,Graduate,83,14,0,1,1,1,82,3,2,2,School Teacher
A25653,24,Male,Postgrad,51,10,0,1,1,1,55,4,5,1,Data Entry Operator
A25654,41,Female,10th,58,12,0,0,1,1,77,2,5,2,Sales Executive
A25655,42,Male,10th,43,9,1,0,0,0,73,1,3,1,Lab Assistant
A25656,18,Male,Postgrad,76,11,1,1,1,1,0,4,5,1,Delivery Boy
A25657,21,Female,12th,87,2,1,0,1,0,0,2,5,3,Delivery Boy
A25658,35,Female,10th,60,1,0,0,0,0,76,3,5,5,Apprentice
A25659,25,Other,10th,80,10,0,0,0,0,83,4,3,5,Lab Assistant
A25660,31,Female,10th,69,14,0,1,0,1,62,4,2,3,Security Guard
A25661,18,Female,Diploma,77,0,1,1,1,1,87,5,2,5,Delivery Boy
A25662,44,Female,10th,75,10,1,1,1,0,90,1,4,3,Lab Assistant
A25663,22,Other,Graduate,82,12,0,0,1,0,61,3,2,1,School Teacher
A25664,28,Male,Graduate,76,7,0,1,0,1,0,1,4,1,Security Guard
A25665,24,Other,Postgrad,68,9,1,0,0,0,61,2,4,1,Delivery Boy
A25666,28,Male,Postgrad,80,14,1,1,0,1,0,4,3,1,School Teacher
A25667,29,Female,Diploma,95,6,0,0,0,1,0,1,1,1,Junior Engineer
A25668,32,Female,Graduate,73,14,0,0,1,1,65,2,2,4,School Teacher
A25669,26,Male,12th,91,4,1,0,0,1,81,5,1,5,Delivery Boy
A25670,44,Female,Postgrad,56,5,0,1,1,0,62,5,2,2,Lab Assistant
A25671,38,Male,Diploma,46,1,1,1,0,1,0,4,1,5,Junior Engineer
A25672,43,Male,10th,68,9,1,1,1,0,71,3,1,5,Sales Executive
A25673,36,Female,Diploma,65,7,1,1,0,0,0,3,2,4,Junior Engineer
A25674,38,Other,Diploma,51,8,1,0,1,1,0,5,2,3,Junior Engineer
A25675,39,Other,Postgrad,55,7,0,0,0,0,70,4,5,5,Security Guard
A25676,32,Other,Diploma,76,8,1,0,1,0,76,3,1,5,Junior Engineer
A25677,39,Male,Graduate,61,14,1,1,1,1,81,3,3,3,Clerk
A25678,38,Female,12th,88,8,0,0,0,0,0,1,2,1,Lab Assistant
A25679,26,Other,10th,41,8,1,0,1,0,65,3,1,5,Lab Assistant
A25680,31,Female,12th,65,11,0,1,1,0,59,3,3,4,Lab Assistant
A25681,25,Male,10th,64,7,0,0,0,1,80,1,1,5,Sales Executive
A25682,40,Male,12th,61,15,0,0,0,0,65,4,3,5,Lab Assistant
A25683,28,Male,Diploma,55,2,1,0,1,1,0,5,3,2,Delivery Boy
A25684,19,Male,12th,46,4,0,0,0,1,0,5,4,1,Customer Support
A25685,19,Female,12th,77,11,1,0,1,0,83,4,1,1,Lab Assistant
A25686,35,Other,10th,45,15,0,1,1,0,0,5,1,5,Sales Executive
A25687,29,Male,Graduate,59,7,0,1,1,0,0,4,5,2,Junior Engineer
A25688,32,Male,12th,44,6,1,1,1,1,83,3,2,2,Clerk
A25689,37,Male,10th,69,9,0,0,0,0,0,1,5,3,Security Guard
A25690,33,Male,12th,61,0,1,1,0,1,93,3,5,3,Apprentice
A25691,18,Other,Diploma,59,2,0,0,0,1,53,4,2,2,Customer Support
A25692,41,Other,Postgrad,92,7,1,1,0,0,69,2,1,5,Sales Executive
A25693,31,Male,Diploma,56,7,1,1,1,1,92,2,2,4,Sales Executive
A25694,22,Other,Graduate,71,7,1,0,1,1,0,2,2,3,Delivery Boy
A25695,43,Male,Graduate,63,12,1,0,0,1,0,3,5,2,Security Guard
A25696,35,Female,10th,69,2,1,1,0,0,57,5,1,5,Customer Support
A25697,33,Other,Diploma,67,14,1,0,0,0,74,1,1,5,Lab Assistant
A25698,36,Other,Graduate,55,2,1,0,0,1,0,4,2,3,Junior Engineer
A25699,38,Female,12th,87,1,1,1,0,1,0,5,4,4,Security Guard
A25700,22,Female,10th,71,11,0,0,1,1,0,5,4,4,Data Entry Operator
A25701,24,Female,10th,64,9,0,1,1,0,0,1,3,4,Sales Executive
A25702,32,Female,Graduate,57,6,1,0,0,0,0,2,4,5,Security Guard
A25703,26,Other,10th,60,11,0,0,0,0,0,2,1,5,Lab Assistant
A25704,31,Other,Postgrad,55,15,0,1,1,1,81,5,4,3,Lab Assistant
A25705,40,Male,10th,94,7,0,0,0,0,0,2,4,5,Security Guard
A25706,41,Female,12th,69,3,0,1,0,1,94,5,1,3,Lab Assistant
A25707,19,Female,12th,94,8,1,1,0,1,0,4,2,3,Delivery Boy
A25708,35,Female,Graduate,57,10,0,1,1,1,0,4,1,4,Junior Engineer
A25709,42,Female,Graduate,78,6,0,1,0,1,0,3,5,5,School Teacher
A25710,37,Other,10th,50,12,0,0,0,0,67,5,2,4,Security Guard
A25711,24,Female,Diploma,86,2,0,1,0,1,0,4,4,4,Security Guard
A25712,37,Other,Graduate,89,8,0,0,1,0,95,4,5,4,School Teacher
A25713,19,Male,10th,49,2,1,1,1,0,0,3,2,5,Delivery Boy
A25714,21,Male,Graduate,45,8,1,0,1,0,0,2,1,4,Lab Assistant
A25715,26,Female,Diploma,67,5,0,0,1,0,0,3,5,2,Lab Assistant
A25716,23,Other,12th,85,13,0,1,0,0,0,2,2,2,Sales Executive
A25717,29,Male,Diploma,95,12,0,1,0,0,0,4,5,3,Sales Executive
A25718,41,Other,10th,63,13,1,0,1,1,0,1,4,2,Lab Assistant
A25719,39,Female,Diploma,67,15,0,1,0,0,0,3,2,1,Junior Engineer
A25720,42,Other,12th,61,7,0,1,1,1,59,2,5,2,Data Entry Operator
A25721,38,Female,10th,78,12,0,1,0,1,0,4,4,4,Lab Assistant
A25722,18,Male,10th,40,0,0,0,0,1,53,5,2,1,Security Guard
A25723,42,Female,Diploma,74,6,1,0,1,0,56,4,4,3,Lab Assistant
A25724,39,Male,10th,58,11,1,0,0,0,74,5,5,2,Lab Assistant
A25725,33,Female,Diploma,48,10,1,1,1,1,59,4,2,2,Lab Assistant
A25726,32,Other,10th,74,9,1,0,0,0,60,2,3,5,Sales Executive
A25727,26,Female,12th,44,1,1,1,1,1,55,1,1,3,Delivery Boy
A25728,42,Other,Diploma,45,9,0,0,0,1,73,1,4,3,Lab Assistant
A25729,27,Other,Diploma,52,13,0,0,0,0,93,3,2,3,Sales Executive
A25730,27,Other,Graduate,40,13,1,0,0,1,0,3,5,3,Delivery Boy
A25731,32,Other,Diploma,66,2,1,0,1,0,0,2,1,3,Customer Support
A25732,43,Other,12th,61,5,0,1,1,1,0,3,4,4,Clerk
A25733,21,Male,Postgrad,50,9,1,1,0,1,0,4,3,5,Delivery Boy
A25734,23,Female,12th,46,14,0,1,1,1,80,5,1,1,Clerk
A25735,34,Male,10th,57,6,0,0,0,1,0,4,5,2,Sales Executive
A25736,35,Other,12th,92,15,1,1,0,0,0,3,2,4,Lab Assistant
A25737,43,Male,12th,67,11,0,0,1,1,89,4,2,3,Data Entry Operator
A25738,43,Female,12th,42,7,0,1,0,0,0,4,1,5,Lab Assistant
A25739,28,Male,Diploma,68,1,0,0,0,0,0,3,2,4,Junior Engineer
A25740,35,Other,10th,76,3,0,0,1,1,89,2,2,2,Data Entry Operator
A25741,28,Female,12th,77,7,0,1,0,1,0,3,5,2,Lab Assistant
A25742,40,Female,12th,50,13,1,1,0,1,79,5,5,1,Sales Executive
A25743,26,Female,10th,58,9,0,0,1,1,70,3,2,4,Lab Assistant
A25744,32,Male,Diploma,51,1,1,1,1,1,51,2,3,2,Data Entry Operator
A25745,36,Male,Graduate,58,5,0,1,1,1,0,4,4,4,Junior Engineer
A25746,28,Female,10th,66,11,0,1,1,1,0,4,1,5,Data Entry Operator
A25747,45,Male,Postgrad,88,3,0,0,0,0,95,1,5,2,Security Guard
A25748,31,Other,Graduate,54,15,0,1,0,1,0,2,3,3,Security Guard
A25749,29,Female,12th,59,3,0,0,1,0,84,2,5,5,Customer Support
A25750,30,Female,Postgrad,59,12,1,1,1,0,92,4,4,3,Lab Assistant
A25751,43,Female,Graduate,57,2,0,1,1,1,71,2,1,1,Data Entry Operator
A25752,38,Male,Diploma,91,9,0,1,0,0,0,4,3,2,Junior Engineer
A25753,23,Female,Diploma,55,6,1,1,1,1,0,1,2,2,Delivery Boy
A25754,30,Other,10th,78,11,1,0,1,1,65,5,3,4,Lab Assistant
A25755,39,Other,10th,69,0,1,1,0,0,82,4,2,1,Apprentice
A25756,37,Other,Diploma,40,6,1,1,0,0,0,1,3,4,Lab Assistant
A25757,28,Male,10th,55,13,1,1,0,1,0,3,2,5,Lab Assistant
A25758,22,Male,12th,95,0,0,1,0,1,0,1,1,4,Security Guard
A25759,44,Female,Graduate,41,2,1,0,1,1,77,3,5,5,Clerk
A25760,38,Male,Postgrad,87,4,0,1,1,1,84,2,5,3,Data Entry Operator
A25761,37,Male,Diploma,67,5,1,1,1,1,0,3,5,3,Data Entry Operator
A25762,26,Female,10th,64,13,1,0,1,0,0,3,3,5,Lab Assistant
A25763,42,Other,10th,55,9,1,0,1,1,0,1,1,5,Lab Assistant
A25764,28,Female,10th,74,4,1,0,1,0,55,2,4,5,Delivery Boy
A25765,26,Female,Diploma,79,7,0,0,0,1,0,3,1,5,Security Guard
A25766,28,Female,Postgrad,56,3,0,1,0,1,74,3,1,2,Security Guard
A25767,27,Other,Graduate,56,8,0,0,0,0,64,3,1,5,Sales Executive
A25768,42,Other,12th,60,5,1,0,1,0,73,2,5,2,Lab Assistant
A25769,31,Female,10th,90,9,0,1,0,0,60,2,2,4,Security Guard
A25770,24,Male,12th,83,8,0,0,1,0,68,3,5,5,Security Guard
A25771,35,Male,12th,63,9,1,1,1,0,63,5,2,4,Security Guard
A25772,40,Male,Postgrad,53,10,1,0,0,0,79,3,3,4,Security Guard
A25773,18,Male,12th,88,7,0,0,0,0,60,1,4,2,Sales Executive
A25774,22,Male,Graduate,60,14,1,0,1,1,0,1,4,1,Clerk
A25775,42,Female,10th,79,5,1,1,1,0,68,1,4,5,Lab Assistant
A25776,20,Female,Diploma,92,8,0,1,1,0,57,1,2,2,Junior Engineer
